idDivision	taula	codi	serie	periode	valor
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2018/12	1753.88
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/01	1651.78
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/02	1615.51
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/03	1672
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/04	1711.23
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/05	1700
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/06	1695.79
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/07	1702.13
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/08	1711.23
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/09	1711.23
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/10	1712.14
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/11	1672.12
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2019/12	1800
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/01	1700.96
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/02	1670
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/03	1671.9
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/04	1672
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/05	1604.28
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/06	1664.17
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/07	1690.27
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/08	1703.03
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/09	1700
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/10	1674.84
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/11	1666.5
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2020/12	1867.7
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/01	1665.15
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/02	1666
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/03	1700
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/04	1680.79
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/05	1706.6
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/06	1711.33
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/07	1731.6
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/08	1766.14
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/09	1765.18
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/10	1764.71
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/11	1744.08
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2021/12	1890.74
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/01	1729.12
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/02	1750
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/03	1792.44
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/04	1818.53
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/05	1818.18
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/06	1822.95
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/07	1808.52
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/08	1838.06
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/09	1821.96
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/10	1833.58
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/11	1808.51
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2022/12	1966.41
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/01	1881
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/02	1871.35
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/03	1908.45
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/04	1923.55
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/05	1962.61
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/06	1936.1
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/07	1929.32
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/08	1960.72
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/09	1942.92
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/10	1952.06
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/11	1925.13
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2023/12	2070.49
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/01	1984.18
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/02	1997.26
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/03	2025.73
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/04	2013.68
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/05	2040.33
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/06	2034.68
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/07	2033.38
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/08	2054.19
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/09	2061.12
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/10	2069.72
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/11	2031.88
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2024/12	2171.12
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/01	2090.56
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/02	2047.15
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/03	2119.38
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/04	2129.68
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/05	2125.56
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/06	2139.04
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/07	2139.04
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/08	2142.02
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/09	2139.04
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/10	2139.95
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/11	2122.22
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2025/12	2298.61
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2026/01	2194.66
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2026/02	2165.76
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2026/03	2223.09
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2026/04	2196.17
2843	SALARI MEDIÀ TOTAL	0102020400010001	SALARI MEDIÀ. TOTAL CAEA	2026/05	2235.73
2844	SALARI MEDIÀ PER SECTOR D'ACTIVITAT (NIVELL 1)	0102020400020001	SALARI MEDIÀ PER SECTOR D'ACTIVITAT (NIVELL 1). A-AGRICULTURA,RAMADERIA,CAÇA I SILVICULTURA	2018/12	1400
2844	SALARI MEDIÀ PER SECTOR D'ACTIVITAT (NIVELL 1)	0102020400020001	SALARI MEDIÀ PER SECTOR D'ACTIVITAT (NIVELL 1). A-AGRICULTURA,RAMADERIA,CAÇA I SILVICULTURA	2019/01	1400
