candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-rtva-019-lisa-cruz	a nivell	clips/lead-rtva-019__01__a-nivell.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	a veure	clips/lead-rtva-019__02__a-veure.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	bueno	clips/lead-rtva-019__05__bueno.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	bé	clips/lead-rtva-019__06__b.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	clar	clips/lead-rtva-019__07__clar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	de fet	clips/lead-rtva-019__08__de-fet.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	doncs	clips/lead-rtva-019__10__doncs.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	llavors	clips/lead-rtva-019__12__llavors.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	no?	clips/lead-rtva-019__13__no.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	o sigui	clips/lead-rtva-019__14__o-sigui.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	per tant	clips/lead-rtva-019__15__per-tant.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	perquè	clips/lead-rtva-019__16__perqu.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	comuns	clips/lead-rtva-019__28__comuns.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	comú	clips/lead-rtva-019__29__com.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	joventut	clips/lead-rtva-019__36__joventut.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	jove	clips/lead-rtva-019__37__jove.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	joves	clips/lead-rtva-019__38__joves.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	habitatge	clips/lead-rtva-019__40__habitatge.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	lloguer	clips/lead-rtva-019__41__lloguer.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	comprar	clips/lead-rtva-019__42__comprar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	sou	clips/lead-rtva-019__43__sou.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	feina	clips/lead-rtva-019__44__feina.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	estudis	clips/lead-rtva-019__45__estudis.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	estudiant	clips/lead-rtva-019__46__estudiant.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	participació	clips/lead-rtva-019__48__participaci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	política	clips/lead-rtva-019__49__pol-tica.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	eleccions	clips/lead-rtva-019__50__eleccions.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	militància	clips/lead-rtva-019__51__milit-ncia.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	institucions	clips/lead-rtva-019__52__institucions.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	Andorra	clips/lead-rtva-019__53__andorra.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	col·lectiu	clips/lead-rtva-019__57__col-lectiu.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	drets	clips/lead-rtva-019__58__drets.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	present	clips/lead-rtva-019__59__present.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	futur	clips/lead-rtva-019__60__futur.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	comunicació	clips/lead-rtva-019__63__comunicaci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	desafecció	clips/lead-rtva-019__70__desafecci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	activa	clips/lead-rtva-019__72__activa.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-019-lisa-cruz	acollit	clips/lead-rtva-019__73__acollit.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
