clip	durada_s	rms_db	zcr	centroid_hz	f0_median_hz	veu_activa	estat
clips/lead-rtva-061-antoni-morell__13__no.wav	8.640	-29.86	0.0752	1154.3	148.1	0.6218	descriptor instrumental; pendent d'audició
clips/lead-rtva-061-antoni-morell__16__perqu.wav	14.000	-30.33	0.0727	1051.0	153.8	0.5858	descriptor instrumental; pendent d'audició
clips/lead-rtva-061-antoni-morell__21__massana.wav	6.560	-30.54	0.0965	1411.2	150.9	0.7294	descriptor instrumental; pendent d'audició
clips/lead-rtva-061-antoni-morell__26__comunal.wav	6.040	-29.95	0.0777	1295.7	148.1	0.7691	descriptor instrumental; pendent d'audició
clips/lead-rtva-061-antoni-morell__38__sindicatura-general.wav	8.240	-31.48	0.1178	1590.2	150.9	0.7530	descriptor instrumental; pendent d'audició
clips/lead-rtva-061-antoni-morell__39__secretari-general.wav	8.240	-31.48	0.1178	1590.2	150.9	0.7530	descriptor instrumental; pendent d'audició
clips/lead-rtva-061-antoni-morell__40__ambaixador.wav	6.000	-39.18	0.0865	1454.8	161.6	0.4515	descriptor instrumental; pendent d'audició
clips/lead-rtva-061-antoni-morell__42__andorra.wav	7.000	-30.02	0.0777	1285.3	163.3	0.7436	descriptor instrumental; pendent d'audició
