candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-rtva-012-marc-forne	a veure	clips/lead-rtva-012__02__a-veure.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	bueno	clips/lead-rtva-012__05__bueno.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	bé	clips/lead-rtva-012__06__b.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	clar	clips/lead-rtva-012__07__clar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	de fet	clips/lead-rtva-012__08__de-fet.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	diguem	clips/lead-rtva-012__09__diguem.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	doncs	clips/lead-rtva-012__10__doncs.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	evidentment	clips/lead-rtva-012__11__evidentment.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	llavors	clips/lead-rtva-012__12__llavors.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	no?	clips/lead-rtva-012__13__no.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	o sigui	clips/lead-rtva-012__14__o-sigui.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	per tant	clips/lead-rtva-012__15__per-tant.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	perquè	clips/lead-rtva-012__16__perqu.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	vull dir	clips/lead-rtva-012__17__vull-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	és a dir	clips/lead-rtva-012__18__s-a-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	Canillo	clips/lead-rtva-012__19__canillo.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	Escaldes	clips/lead-rtva-012__20__escaldes.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	Massana	clips/lead-rtva-012__21__massana.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	Ordino	clips/lead-rtva-012__22__ordino.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	comunals	clips/lead-rtva-012__27__comunals.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	comuns	clips/lead-rtva-012__28__comuns.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	comú	clips/lead-rtva-012__29__com.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	copríncep	clips/lead-rtva-012__30__copr-ncep.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	padrí	clips/lead-rtva-012__32__padr.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	conseller	clips/lead-rtva-012__37__conseller.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	ministre	clips/lead-rtva-012__40__ministre.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	Consell General	clips/lead-rtva-012__42__consell-general.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	Constitució	clips/lead-rtva-012__43__constituci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	Andorra	clips/lead-rtva-012__44__andorra.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	llengua	clips/lead-rtva-012__52__llengua.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	català	clips/lead-rtva-012__53__catal.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-012-marc-forne	francès	clips/lead-rtva-012__54__franc-s.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
