candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-yt-058-nuria-pablos	a veure	clips/lead-yt-047__02__a-veure.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	aleshores	clips/lead-yt-047__03__aleshores.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	aviam	clips/lead-yt-047__04__aviam.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	bueno	clips/lead-yt-047__05__bueno.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	bé	clips/lead-yt-047__06__b.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	clar	clips/lead-yt-047__07__clar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	de fet	clips/lead-yt-047__08__de-fet.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	doncs	clips/lead-yt-047__10__doncs.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	llavors	clips/lead-yt-047__12__llavors.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	no?	clips/lead-yt-047__13__no.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	o sigui	clips/lead-yt-047__14__o-sigui.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	per tant	clips/lead-yt-047__15__per-tant.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	perquè	clips/lead-yt-047__16__perqu.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	vull dir	clips/lead-yt-047__17__vull-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	és a dir	clips/lead-yt-047__18__s-a-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	Escaldes	clips/lead-yt-047__20__escaldes.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	Núria	clips/lead-yt-047__36__n-ria.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	celíac	clips/lead-yt-047__37__cel-ac.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	celiaquia	clips/lead-yt-047__38__celiaquia.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	gluten	clips/lead-yt-047__39__gluten.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	dieta	clips/lead-yt-047__40__dieta.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	alimentació	clips/lead-yt-047__41__alimentaci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	escoles	clips/lead-yt-047__42__escoles.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	Ministeri	clips/lead-yt-047__43__ministeri.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	associació	clips/lead-yt-047__44__associaci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	Andorra	clips/lead-yt-047__45__andorra.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	pa	clips/lead-yt-047__47__pa.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	farina	clips/lead-yt-047__48__farina.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	restaurants	clips/lead-yt-047__49__restaurants.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	salut	clips/lead-yt-047__51__salut.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-058-nuria-pablos	diagnòstic	clips/lead-yt-047__52__diagn-stic.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
