expedient	model	tokens	tipus_lexics	type_token_ratio	repeticio_3gram	marcadors_discursius	formes_territorials	formes_contacte	pronoms_clitics	perifrasi_past_aparent	primera_persona	negacio	nota	estat
lead-rtva-029-angelina-mas	small	8188	1641	0.2004	0.0802	bé=19;bueno=6;clar=38;doncs=19;llavors=22;de fet=2;és a dir=3;o sigui=1;vull dir=24;a veure=3;aviam=6;diguem=1;per tant=2;no?=12	comú=5;copríncep=2;comunal=2;Canillo=1;Escaldes=2;principat=1	espanyol=1;espanyola=2;francès=1;francesa=5	908	191	110	358	recompte ASR; validar contra àudio	inventari ASR; pendent d'audició
lead-rtva-029-angelina-mas	base	8611	1659	0.1927	0.1648	bé=21;bueno=10;clar=25;doncs=10;llavors=18;de fet=2;és a dir=2;vull dir=15;a veure=3;aviam=10;evidentment=1;per tant=3;no?=11	comú=4;Canillo=1;Escaldes=1	espanyol=2;francès=1;francesa=5	1219	160	98	413	recompte ASR; validar contra àudio	inventari ASR; pendent d'audició
