candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-rtva-029-angelina-mas	a veure	clips/lead-rtva-029__02__a-veure.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	aviam	clips/lead-rtva-029__04__aviam.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	bueno	clips/lead-rtva-029__05__bueno.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	bé	clips/lead-rtva-029__06__b.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	clar	clips/lead-rtva-029__07__clar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	de fet	clips/lead-rtva-029__08__de-fet.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	diguem	clips/lead-rtva-029__09__diguem.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	doncs	clips/lead-rtva-029__10__doncs.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	evidentment	clips/lead-rtva-029__11__evidentment.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	llavors	clips/lead-rtva-029__12__llavors.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	no?	clips/lead-rtva-029__13__no.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	o sigui	clips/lead-rtva-029__14__o-sigui.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	per tant	clips/lead-rtva-029__15__per-tant.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	perquè	clips/lead-rtva-029__16__perqu.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	vull dir	clips/lead-rtva-029__17__vull-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	és a dir	clips/lead-rtva-029__18__s-a-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	Canillo	clips/lead-rtva-029__19__canillo.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	Escaldes	clips/lead-rtva-029__20__escaldes.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	comunal	clips/lead-rtva-029__26__comunal.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	comú	clips/lead-rtva-029__29__com.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	copríncep	clips/lead-rtva-029__30__copr-ncep.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	educació	clips/lead-rtva-029__36__educaci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	escola	clips/lead-rtva-029__37__escola.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	història	clips/lead-rtva-029__38__hist-ria.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	poble	clips/lead-rtva-029__42__poble.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	família	clips/lead-rtva-029__43__fam-lia.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	memòria	clips/lead-rtva-029__46__mem-ria.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	Andorra	clips/lead-rtva-029__47__andorra.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	joventut	clips/lead-rtva-029__48__joventut.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	Govern	clips/lead-rtva-029__55__govern.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	consell	clips/lead-rtva-029__57__consell.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	Santa Coloma	clips/lead-rtva-029__66__santa-coloma.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	projecte	clips/lead-rtva-029__69__projecte.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	premis	clips/lead-rtva-029__73__premis.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	festa	clips/lead-rtva-029__76__festa.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	equip	clips/lead-rtva-029__77__equip.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-029-angelina-mas	francès	clips/lead-rtva-029__79__franc-s.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
