candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-yt-055-enric-flix	a veure	clips/lead-yt-047__02__a-veure.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	aleshores	clips/lead-yt-047__03__aleshores.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	aviam	clips/lead-yt-047__04__aviam.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	bueno	clips/lead-yt-047__05__bueno.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	bé	clips/lead-yt-047__06__b.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	clar	clips/lead-yt-047__07__clar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	doncs	clips/lead-yt-047__10__doncs.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	evidentment	clips/lead-yt-047__11__evidentment.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	llavors	clips/lead-yt-047__12__llavors.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	no?	clips/lead-yt-047__13__no.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	o sigui	clips/lead-yt-047__14__o-sigui.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	per tant	clips/lead-yt-047__15__per-tant.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	perquè	clips/lead-yt-047__16__perqu.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	vull dir	clips/lead-yt-047__17__vull-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	és a dir	clips/lead-yt-047__18__s-a-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	Ordino	clips/lead-yt-047__22__ordino.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	Sant Julià	clips/lead-yt-047__23__sant-juli.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	empresari	clips/lead-yt-047__36__empresari.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	empresa	clips/lead-yt-047__37__empresa.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	televisió	clips/lead-yt-047__41__televisi.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	tele	clips/lead-yt-047__42__tele.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	TDT	clips/lead-yt-047__43__tdt.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	programa	clips/lead-yt-047__44__programa.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	esport	clips/lead-yt-047__45__esport.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	Barcelona	clips/lead-yt-047__46__barcelona.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	Andorra	clips/lead-yt-047__47__andorra.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	internet	clips/lead-yt-047__51__internet.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-055-enric-flix	mòbil	clips/lead-yt-047__52__m-bil.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
