idDivision	taula	codi	serie	periode	valor
2083	HÀBITS DE LECTURA (PER OCI)	0111040100010001	HÀBITS DE LECTURA (PER OCI). TOTAL	2019	69.6
2083	HÀBITS DE LECTURA (PER OCI)	0111040100010001	HÀBITS DE LECTURA (PER OCI). TOTAL	2024	67.3
2084	HÀBITS DE LECTURA (PER OCI) PER SEXE	0111040100030001	HÀBITS DE LECTURA (PER OCI) PER SEXE. HOMES	2019	61.5
2084	HÀBITS DE LECTURA (PER OCI) PER SEXE	0111040100030001	HÀBITS DE LECTURA (PER OCI) PER SEXE. HOMES	2024	62.9
2084	HÀBITS DE LECTURA (PER OCI) PER SEXE	0111040100030002	HÀBITS DE LECTURA (PER OCI) PER SEXE. DONES	2019	77.9
2084	HÀBITS DE LECTURA (PER OCI) PER SEXE	0111040100030002	HÀBITS DE LECTURA (PER OCI) PER SEXE. DONES	2024	72.2
2085	HÀBITS DE LECTURA (PER OCI) PER EDAT	0111040100040001	HÀBITS DE LECTURA (PER OCI) PER EDAT. 15-29 ANYS	2019	74.3
2085	HÀBITS DE LECTURA (PER OCI) PER EDAT	0111040100040001	HÀBITS DE LECTURA (PER OCI) PER EDAT. 15-29 ANYS	2024	69.9
2085	HÀBITS DE LECTURA (PER OCI) PER EDAT	0111040100040002	HÀBITS DE LECTURA (PER OCI) PER EDAT. 30-44 ANYS	2019	67.9
2085	HÀBITS DE LECTURA (PER OCI) PER EDAT	0111040100040002	HÀBITS DE LECTURA (PER OCI) PER EDAT. 30-44 ANYS	2024	68.6
2085	HÀBITS DE LECTURA (PER OCI) PER EDAT	0111040100040003	HÀBITS DE LECTURA (PER OCI) PER EDAT. 45-64 ANYS	2019	69.3
2085	HÀBITS DE LECTURA (PER OCI) PER EDAT	0111040100040003	HÀBITS DE LECTURA (PER OCI) PER EDAT. 45-64 ANYS	2024	66.9
2085	HÀBITS DE LECTURA (PER OCI) PER EDAT	0111040100040004	HÀBITS DE LECTURA (PER OCI) PER EDAT. 65 ANYS O MÉS	2019	67.6
2085	HÀBITS DE LECTURA (PER OCI) PER EDAT	0111040100040004	HÀBITS DE LECTURA (PER OCI) PER EDAT. 65 ANYS O MÉS	2024	63.5
2086	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT	0111040100060001	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT. COMANDAMENTS	2019	68.1
2086	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT	0111040100060002	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT. ADMINISTRATIUS	2019	84.7
2086	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT	0111040100060003	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT. PROFESSIONALS I TÈCNICS	2019	84.5
2086	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT	0111040100060004	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT. TREBALLADORS COMERÇ, HOTELERIA I SERVEIS	2019	65.9
2086	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT	0111040100060005	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT. TREBALLADORS INDÚSTRIA, CONSTRUCCIÓ I AGRICULTURA	2019	46.2
2086	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT	0111040100060006	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT. TREBALLADORS NO QUALIFICATS	2019	50
2086	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT	0111040100060007	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT. JUBILATS	2019	69
2086	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT	0111040100060008	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT. ESTUDIANTS	2019	68.9
2086	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT	0111040100060009	HÀBITS DE LECTURA (PER OCI) PER TIPUS D'ACTIVITAT. ATURATS I ALTRES SITUACIONS	2019	57.9
2087	HÀBITS DE LECTURA (PER OCI) PER RENDA ECONÒMICA	0111040100080001	HÀBITS DE LECTURA (PER OCI) PER RENDA ECONÒMICA. MENYS DE 1200 EUROS MENSUALS	2019	65.2
2087	HÀBITS DE LECTURA (PER OCI) PER RENDA ECONÒMICA	0111040100080002	HÀBITS DE LECTURA (PER OCI) PER RENDA ECONÒMICA. DE 1200 A 1499 EUROS MENSUALS	2019	69.3
2087	HÀBITS DE LECTURA (PER OCI) PER RENDA ECONÒMICA	0111040100080003	HÀBITS DE LECTURA (PER OCI) PER RENDA ECONÒMICA. DE 1500 A 1999 EUROS MENSUALS	2019	65.9
2087	HÀBITS DE LECTURA (PER OCI) PER RENDA ECONÒMICA	0111040100080004	HÀBITS DE LECTURA (PER OCI) PER RENDA ECONÒMICA. DE 2000 A 2999 EUROS MENSUALS	2019	78.7
2087	HÀBITS DE LECTURA (PER OCI) PER RENDA ECONÒMICA	0111040100080005	HÀBITS DE LECTURA (PER OCI) PER RENDA ECONÒMICA. MÉS DE 3000 EUROS MENSUALS	2019	79.7
2088	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS	0111040100090001	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS. FINS ESTUDIS OBLIGATÒRIS	2019	45.7
2088	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS	0111040100090001	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS. FINS ESTUDIS OBLIGATÒRIS	2024	48.8
2088	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS	0111040100090002	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS. SECUNDÀRIA	2019	68.2
2088	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS	0111040100090002	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS. SECUNDÀRIA	2024	66.5
2088	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS	0111040100090003	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS. TERCIARIS	2019	83
2088	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS	0111040100090003	HÀBITS DE LECTURA (PER OCI) PER NIVELL D'ESTUDIS. TERCIARIS	2024	76.1
2089	INTERÉS PER LECTURA (PER OCI)	0111040100380001	INTERÉS PER LECTURA (PER OCI). TOTAL	2019	6.508
