expedient	model	tokens	tipus_lexics	type_token_ratio	repeticio_3gram	marcadors_discursius	formes_territorials	formes_contacte	pronoms_clitics	perifrasi_past_aparent	primera_persona	negacio	nota	estat
lead-rtva-011-josep-dalleres	small	7881	1571	0.1993	0.1958	bé=18;bueno=3;clar=6;doncs=18;llavors=4;de fet=10;és a dir=3;o sigui=11;vull dir=1;a veure=16;diguem=1;evidentment=1;per tant=9;a nivell=3;no?=23	andorrana=1;comú=2;Escaldes=1;Constitució=4;coprincipat=1;principat=1	castellà=7;espanyol=6;espanyola=1;francès=13;francesa=6;anglès=2	962	137	62	239	recompte ASR; validar contra àudio	inventari ASR; pendent d'audició
lead-rtva-011-josep-dalleres	base	7797	1724	0.2211	0.1243	bé=27;bueno=2;clar=8;doncs=25;llavors=1;de fet=8;o sigui=9;a veure=6;diguem=2;evidentment=2;per tant=9;a nivell=3;no?=26	andorrana=1;comú=1;Constitució=6	castellà=4;espanyol=3;espanyola=1;francès=5;francesa=7;anglès=2	983	126	56	327	recompte ASR; validar contra àudio	inventari ASR; pendent d'audició
