candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-rtva-032-anna-riberaygua	a veure	clips/lead-rtva-032__02__a-veure.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	aviam	clips/lead-rtva-032__04__aviam.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	bueno	clips/lead-rtva-032__05__bueno.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	bé	clips/lead-rtva-032__06__b.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	clar	clips/lead-rtva-032__07__clar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	de fet	clips/lead-rtva-032__08__de-fet.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	diguem	clips/lead-rtva-032__09__diguem.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	doncs	clips/lead-rtva-032__10__doncs.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	evidentment	clips/lead-rtva-032__11__evidentment.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	llavors	clips/lead-rtva-032__12__llavors.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	no?	clips/lead-rtva-032__13__no.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	o sigui	clips/lead-rtva-032__14__o-sigui.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	per tant	clips/lead-rtva-032__15__per-tant.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	perquè	clips/lead-rtva-032__16__perqu.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	vull dir	clips/lead-rtva-032__17__vull-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	Canillo	clips/lead-rtva-032__19__canillo.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	Escaldes	clips/lead-rtva-032__20__escaldes.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	andorrana	clips/lead-rtva-032__25__andorrana.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	comuns	clips/lead-rtva-032__28__comuns.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	comú	clips/lead-rtva-032__29__com.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-032-anna-riberaygua	educació	clips/lead-rtva-032__36__educaci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
