expedient	model	tokens	tipus_lexics	type_token_ratio	repeticio_3gram	marcadors_discursius	formes_territorials	formes_contacte	pronoms_clitics	perifrasi_past_aparent	primera_persona	negacio	nota	estat
lead-yt-045-arnau-rius	small	3307	877	0.2652	0.0651	bé=16;bueno=25;clar=17;doncs=8;llavors=9;de fet=2;o sigui=1;vull dir=2;a veure=1;per tant=1;a nivell=1;no?=10			299	15	16	60	recompte ASR; validar contra àudio	inventari ASR; pendent d'audició
lead-yt-045-arnau-rius	base	3627	854	0.2355	0.2380	bé=9;bueno=19;clar=13;doncs=8;llavors=4;de fet=1;vull dir=1;a veure=1;per tant=1;a nivell=1;no?=21			361	19	8	131	recompte ASR; validar contra àudio	inventari ASR; pendent d'audició
