expedient	model	tokens	tipus_lexics	type_token_ratio	repeticio_3gram	marcadors_discursius	formes_territorials	formes_contacte	pronoms_clitics	perifrasi_past_aparent	primera_persona	negacio	nota	estat
lead-rtva-013-pere-vilanova	small	8594	1746	0.2032	0.2714	bé=17;bueno=6;clar=3;doncs=3;llavors=4;de fet=1;és a dir=5;o sigui=3;a veure=19;per tant=8;no?=10	parròquia=2;Constitució=17	castellà=2;espanyol=8;espanyola=2;francès=4;anglès=1	1037	175	64	321	recompte ASR; validar contra àudio	inventari ASR; pendent d'audició
lead-rtva-013-pere-vilanova	base	8866	2040	0.2301	0.1299	bé=17;bueno=6;clar=3;doncs=5;llavors=6;aleshores=1;de fet=1;és a dir=1;o sigui=1;vull dir=2;a veure=2;diguem=1;per tant=9;no?=11	parròquia=1;Constitució=13	castellà=3;espanyol=1;espanyola=1;francès=1	1068	134	72	314	recompte ASR; validar contra àudio	inventari ASR; pendent d'audició
