candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-rtva-031-ramon-rossell	a veure	clips/lead-rtva-031__02__a-veure.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	aleshores	clips/lead-rtva-031__03__aleshores.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	aviam	clips/lead-rtva-031__04__aviam.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	bueno	clips/lead-rtva-031__05__bueno.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	bé	clips/lead-rtva-031__06__b.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	clar	clips/lead-rtva-031__07__clar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	de fet	clips/lead-rtva-031__08__de-fet.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	diguem	clips/lead-rtva-031__09__diguem.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	doncs	clips/lead-rtva-031__10__doncs.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	evidentment	clips/lead-rtva-031__11__evidentment.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	llavors	clips/lead-rtva-031__12__llavors.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	no?	clips/lead-rtva-031__13__no.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-031-ramon-rossell	o sigui	clips/lead-rtva-031__14__o-sigui.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
