candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-yt-049-joan-piquet	a nivell	clips/lead-yt-049__01__a-nivell.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	a veure	clips/lead-yt-049__02__a-veure.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	aviam	clips/lead-yt-049__04__aviam.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	bueno	clips/lead-yt-049__05__bueno.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	bé	clips/lead-yt-049__06__b.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	clar	clips/lead-yt-049__07__clar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	de fet	clips/lead-yt-049__08__de-fet.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	diguem	clips/lead-yt-049__09__diguem.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	doncs	clips/lead-yt-049__10__doncs.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	evidentment	clips/lead-yt-049__11__evidentment.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	llavors	clips/lead-yt-049__12__llavors.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	no?	clips/lead-yt-049__13__no.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	o sigui	clips/lead-yt-049__14__o-sigui.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	per tant	clips/lead-yt-049__15__per-tant.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	perquè	clips/lead-yt-049__16__perqu.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	vull dir	clips/lead-yt-049__17__vull-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	és a dir	clips/lead-yt-049__18__s-a-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	reiki	clips/lead-yt-049__36__reiki.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	energia	clips/lead-yt-049__38__energia.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	meditació	clips/lead-yt-049__39__meditaci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	teràpies	clips/lead-yt-049__41__ter-pies.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	cursos	clips/lead-yt-049__42__cursos.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	mestre	clips/lead-yt-049__43__mestre.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	cos	clips/lead-yt-049__44__cos.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	Andorra	clips/lead-yt-049__47__andorra.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	formació	clips/lead-yt-049__51__formaci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-049-joan-piquet	benestar	clips/lead-yt-049__52__benestar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
