candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-yt-035-cerni-escale	a nivell	clips/lead-yt-035__01__a-nivell.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	a veure	clips/lead-yt-035__02__a-veure.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	aleshores	clips/lead-yt-035__03__aleshores.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	bueno	clips/lead-yt-035__05__bueno.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	bé	clips/lead-yt-035__06__b.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	clar	clips/lead-yt-035__07__clar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	de fet	clips/lead-yt-035__08__de-fet.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	doncs	clips/lead-yt-035__10__doncs.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	evidentment	clips/lead-yt-035__11__evidentment.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	llavors	clips/lead-yt-035__12__llavors.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	no?	clips/lead-yt-035__13__no.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	per tant	clips/lead-yt-035__15__per-tant.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	perquè	clips/lead-yt-035__16__perqu.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	vull dir	clips/lead-yt-035__17__vull-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	és a dir	clips/lead-yt-035__18__s-a-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	Escaldes	clips/lead-yt-035__20__escaldes.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	andorrana	clips/lead-yt-035__25__andorrana.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	comunals	clips/lead-yt-035__27__comunals.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	comuns	clips/lead-yt-035__28__comuns.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	comú	clips/lead-yt-035__29__com.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	copríncep	clips/lead-yt-035__30__copr-ncep.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	parròquia	clips/lead-yt-035__33__parr-quia.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	Concòrdia	clips/lead-yt-035__37__conc-rdia.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	eleccions	clips/lead-yt-035__38__eleccions.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	Consell General	clips/lead-yt-035__39__consell-general.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-035-cerni-escale	política	clips/lead-yt-035__40__pol-tica.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
