idDivision	taula	serie	periode	valor	font	actualitzat
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. CASTELLÀ	2009	52.5	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. FRANCÈS	1995	22.6	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. FRANCÈS	1999	18.8	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. FRANCÈS	2004	20.0	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. FRANCÈS	2009	20.4	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. PORTUGUÈS	1995	10.5	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. PORTUGUÈS	1999	10.4	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. PORTUGUÈS	2004	13.9	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. PORTUGUÈS	2009	16.1	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. ANGLÈS	1995	2.1	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. ANGLÈS	1999	2.0	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. ANGLÈS	2004	1.3	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. ANGLÈS	2009	1.9	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. ALTRES	1995	2.7	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. ALTRES	1999	3.6	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. ALTRES	2004	3.2	Departament de Política Lingüística	2022-01-29
1962	LLENGUA QUE VA APRENDRE A LLEGIR I ESCRIURE	LLENGUA EN QUE VA APRENDRE A LLEGIR I ESCRIURE. ALTRES	2009	3.5	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. CATALÀ	2014	60.1	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. CATALÀ	2018	64.5	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. CASTELLÀ	2014	44.2	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. CASTELLÀ	2018	52.4	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. FRANCÈS	2014	5.5	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. FRANCÈS	2018	9.0	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. PORTUGUÈS	2014	9.1	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. PORTUGUÈS	2018	9.6	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. ANGLÈS	2014	1.4	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. ANGLÈS	2018	5.2	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. ALTRES	2014	1.5	Departament de Política Lingüística	2022-01-29
1963	LLENGUA HABITUAL	LLENGUA HABITUAL. ALTRES	2018	2.2	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CATALÀ	1995	41.2	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CATALÀ	1999	31.9	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CATALÀ	2004	25.4	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CATALÀ	2009	26.2	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CATALÀ	2014	33.9	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CATALÀ	2018	29.3	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CASTELLÀ	1995	20.5	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CASTELLÀ	1999	26.8	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CASTELLÀ	2004	28.4	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CASTELLÀ	2009	28.9	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CASTELLÀ	2014	26.9	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS CASTELLÀ	2018	24.4	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS FRANCÈS	1995	5.2	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS FRANCÈS	1999	4.6	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS FRANCÈS	2004	4.3	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS FRANCÈS	2009	3.8	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS FRANCÈS	2014	2.3	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS FRANCÈS	2018	4.1	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS PORTUGUÈS	1995	4.6	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS PORTUGUÈS	1999	6.6	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS PORTUGUÈS	2004	7.3	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS PORTUGUÈS	2009	9.4	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS PORTUGUÈS	2014	12.1	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. NOMÉS PORTUGUÈS	2018	8.6	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. CATALÀ I CASTELLÀ	1995	13.2	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. CATALÀ I CASTELLÀ	1999	14.9	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. CATALÀ I CASTELLÀ	2004	14.4	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. CATALÀ I CASTELLÀ	2009	12.9	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. CATALÀ I CASTELLÀ	2014	11.7	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. CATALÀ I CASTELLÀ	2018	16.8	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. ALTRES SITUACIONS	1995	15.3	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. ALTRES SITUACIONS	1999	15.2	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. ALTRES SITUACIONS	2004	20.2	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. ALTRES SITUACIONS	2009	18.8	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. ALTRES SITUACIONS	2014	13.1	Departament de Política Lingüística	2022-01-29
1964	LLENGUA EN QUE PARLA A CASA	LLENGUA EN QUE PARLA A CASA. ALTRES SITUACIONS	2018	16.8	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ	1995	46.9	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ	1999	37.9	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ	2004	31.1	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ	2009	29.9	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ	2014	37.5	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ	2018	33.9	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CASTELLÀ	1995	29.5	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CASTELLÀ	1999	34.2	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CASTELLÀ	2004	39.4	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CASTELLÀ	2009	36.0	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CASTELLÀ	2014	30.7	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CASTELLÀ	2018	30.4	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ I CASTELLÀ	1995	3.6	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ I CASTELLÀ	1999	5.6	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ I CASTELLÀ	2004	3.9	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ I CASTELLÀ	2009	6.5	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ I CASTELLÀ	2014	6.0	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. CATALÀ I CASTELLÀ	2018	9.0	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. FRANCÈS	1995	6.8	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. FRANCÈS	1999	6.3	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. FRANCÈS	2004	6.1	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. FRANCÈS	2009	5.9	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. FRANCÈS	2014	3.2	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. FRANCÈS	2018	4.3	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. PORTUGUÈS	1995	6.7	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. PORTUGUÈS	1999	8.2	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. PORTUGUÈS	2004	12.2	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. PORTUGUÈS	2009	14.3	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. PORTUGUÈS	2014	14.4	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. PORTUGUÈS	2018	10.0	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. ALTRES SITUACIONS	1995	6.5	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. ALTRES SITUACIONS	1999	7.8	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. ALTRES SITUACIONS	2004	7.3	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. ALTRES SITUACIONS	2009	7.4	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. ALTRES SITUACIONS	2014	8.2	Departament de Política Lingüística	2022-01-29
1965	LLENGUA MÉS UTILITZADA A CASA	LLENGUA MÉS UTILITZADA A CASA. ALTRES SITUACIONS	2018	12.4	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CATALÀ	1995	33.8	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CATALÀ	1999	21.6	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CATALÀ	2004	23.5	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CATALÀ	2009	22.4	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CATALÀ	2014	27.6	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CATALÀ	2018	25.4	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CASTELLÀ	1995	16.3	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CASTELLÀ	1999	17.5	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CASTELLÀ	2004	28.6	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CASTELLÀ	2009	30.4	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CASTELLÀ	2014	24.8	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS CASTELLÀ	2018	19.3	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. CATALÀ I CASTELLÀ	1995	23.7	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. CATALÀ I CASTELLÀ	1999	29.4	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. CATALÀ I CASTELLÀ	2004	19.5	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. CATALÀ I CASTELLÀ	2009	19.8	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. CATALÀ I CASTELLÀ	2014	23.4	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. CATALÀ I CASTELLÀ	2018	26.7	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS FRANCÈS	1995	4.6	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS FRANCÈS	1999	1.9	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS FRANCÈS	2004	3.2	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS FRANCÈS	2009	2.8	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS FRANCÈS	2014	1.4	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS FRANCÈS	2018	2.2	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS PORTUGUÈS	1995	2.8	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS PORTUGUÈS	1999	2.3	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS PORTUGUÈS	2004	2.6	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS PORTUGUÈS	2009	5.2	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS PORTUGUÈS	2014	2.8	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. NOMÉS PORTUGUÈS	2018	2.1	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. ALTRES SITUACIONS	1995	18.8	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. ALTRES SITUACIONS	1999	27.3	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. ALTRES SITUACIONS	2004	22.6	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. ALTRES SITUACIONS	2009	19.5	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. ALTRES SITUACIONS	2014	20.0	Departament de Política Lingüística	2022-01-29
1966	LLENGUA EN QUE PARLA AMB ELS AMICS	LLENGUA EN QUE PARLA AMB ELS AMICS. ALTRES SITUACIONS	2018	24.3	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ	1995	45.5	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ	1999	37.5	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ	2004	34.0	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ	2009	30.1	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ	2014	42.1	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ	2018	37.9	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CASTELLÀ	1995	24.5	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CASTELLÀ	1999	29.4	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CASTELLÀ	2004	41.6	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CASTELLÀ	2009	38.0	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CASTELLÀ	2014	31.8	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CASTELLÀ	2018	31.6	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ I CASTELLÀ	1995	11.2	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ I CASTELLÀ	1999	13.7	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ I CASTELLÀ	2004	5.7	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ I CASTELLÀ	2009	10.5	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ I CASTELLÀ	2014	8.2	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. CATALÀ I CASTELLÀ	2018	13.7	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. FRANCÈS	1995	6.0	Departament de Política Lingüística	2022-01-29
1967	LLENGUA MÉS UTILITZADA AMB ELS AMICS	LLENGUA MÉS UTILITZADA AMB ELS AMICS. FRANCÈS	1999	4.3	Departament de Política Lingüística	2022-01-29
